3173265897,幸运der小可爱,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>不挺好的吗？瞧评论区给酸的哟，咸吃萝卜淡操心。 ",Mon Jun 14 07:52:50 +0800 2021,OPPO K5
2298447463,艺唧唧咕咕,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>会失去经济来源，但是也会越来做不想去找工作<span class=""url-icon""><img alt=[可怜] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_kelian-a9df4278bf.png"" style=""width:1em; height:1em;"" /></span> ",Mon Jun 14 07:52:37 +0800 2021,小米9
1801504320,爱军宇梦,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a><br />精神和皮肤 随着能量的增长 变得很好 ",Mon Jun 14 07:52:16 +0800 2021,iPhone客户端
5500185316,你笑得像个傻子kq,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>怨妇一枚<span class=""url-icon""><img alt=[微笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-0be7e6251f.png"" style=""width:1em; height:1em;"" /></span><br />分情况吧，反正对于我来说，是完了！ ",Mon Jun 14 07:54:40 +0800 2021,
5207840401,一路向北北北北y,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>有副业就还好，反正也得有赚钱的事，躺平不可怕，可怕的是躺平了啃老那就过分了！ 不然人费了！ <a data-url=""http://t.cn/EVy8YNn"" href=""http://weibo.com/p/1001018008633040000000000"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">嘉兴</span></a> ",Mon Jun 14 07:53:12 +0800 2021,iQOO Neo3 生而为赢
3173265897,幸运der小可爱,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>不挺好的吗？瞧评论区给酸的哟，咸吃萝卜淡操心。 ",Mon Jun 14 07:52:50 +0800 2021,OPPO K5
2298447463,艺唧唧咕咕,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>会失去经济来源，但是也会越来做不想去找工作<span class=""url-icon""><img alt=[可怜] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_kelian-a9df4278bf.png"" style=""width:1em; height:1em;"" /></span> ",Mon Jun 14 07:52:37 +0800 2021,小米9
1801504320,爱军宇梦,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a><br />精神和皮肤 随着能量的增长 变得很好 ",Mon Jun 14 07:52:16 +0800 2021,iPhone客户端
5375327687,琴声里愁几许关于你_,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>黑眼圈会消失，皮肤会变好 心情会舒畅 ",Mon Jun 14 07:52:05 +0800 2021,iPhone客户端
1736693744,躲在飘雪的季节,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>长期不上班会没有安全感的<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>没有稳定的收入和经济来源，你会有莫名的恐惧和不安！长期不上班，找不到自己的人生价值了，你拿什么去获取你想要的生活呢？ ",Mon Jun 14 07:51:45 +0800 2021,OPPO Reno4 5G
5206927067,小贾de日记本,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>从有辞职到现在第一次感觉到自己像是一个寄生虫一样的存在，坐吃山空的感觉真是很不好，辞职准备结婚的，结果待业半年准备结婚提上了日程，省下啥也没有，社保断档，招聘的HR担心你干不长久，担心你结婚，担心你生娃，脑子在家每天胡思乱想。妈妈说我眼睛里的光没有了😔 ",Mon Jun 14 07:50:19 +0800 2021,nova8 我由我掌镜
5323974738,西西里岛的咸鱼,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>那可太快乐了，有时间思考，有时间看书，有时间运动，有时间撸狗。吃嘛嘛香，身体倍棒！ ",Mon Jun 14 07:50:14 +0800 2021,HUAWEI P20 Pro
1895330815,猪八戒重读历史,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>5年没上班，回归职场目前不到一个月。说下我自己不上班的收获：1.时间自由，可以安排自己喜欢的很多事情，比如看书、听课、旅游。比如用了一年半时间听完了欧丽娟老师的《红楼梦》和戴建业老师的经典课程，自我感觉看问题的角度转变很多；疫情前每年和朋友去一个国家自由行 ...<a href=""/status/4647895782916970"">全文</a>",Mon Jun 14 07:49:31 +0800 2021,nova 5i Pro
1184333280,榕毅资本,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a><br />说两句，原上班的环境压抑，大部门间，小部门间，部门内龌龊内卷厉害。17年3月起没有正经上过班。得失相对，福祸相依，不上班时间自由，可以随时到处游玩的感觉真是爽，一点不好的地方就是，舒服惯了，就更不想去上班，人变得有点懒。需要刻意让自己坚持学习，阅读，思考， ...<a href=""/status/4647899550188217"">全文</a>",Mon Jun 14 08:04:29 +0800 2021,HUAWEI Mate 40
3022010475,生命走过的痕迹,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a><br />全职在家1年多，因为想更好陪伴孩子，所以在事业上升期辞的职，这一年，陪了娃，整了牙，考了瑜伽教练，体重降到了98斤，每天看书听书码字，练瑜伽，纹眉纹眼线做指甲做头发，学做美食，学尤克里里，学画画，带孩远行了几次，周边游玩…<br /><br />这一年跟孩子建立了很好的亲子关系 ...<a href=""/status/4647899483078806"">全文</a>",Mon Jun 14 08:04:12 +0800 2021,iPhone客户端
2452488395,漯河消防,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%A6%82%E4%BD%95%E8%AF%84%E4%BB%B7%E6%B2%B3%E5%8D%97%E5%8D%AB%E8%A7%86%E7%AB%AF%E5%8D%88%E5%A5%87%E5%A6%99%E6%B8%B8%23&extparam=%23%E5%A6%82%E4%BD%95%E8%AF%84%E4%BB%B7%E6%B2%B3%E5%8D%97%E5%8D%AB%E8%A7%86%E7%AB%AF%E5%8D%88%E5%A5%87%E5%A6%99%E6%B8%B8%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#如何评价河南卫视端午奇妙游#</span></a> 【内心强大的人，都有这些好心态<span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>】内心强大的人，即使不张扬，也会自带光芒。纵然人生不会事事如我们所愿，但也没有过不去的坎。所以，无论遇到什么，用最好的心态去面对，开心快乐地经营每一天。不盲目攀比、不纠结过往、不自我设限、不妄自菲薄…愿你用好心态，过 ...<a href=""/status/4647899294075125"">全文</a>",Mon Jun 14 08:03:28 +0800 2021,HUAWEI Mate 40E
1871522561,寒尘菲菲,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>没有点资本谁敢不上班？车贷房贷养孩子的钱哪里来？<span class=""url-icon""><img alt=[挖鼻] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_wabishi-816c4e8890.png"" style=""width:1em; height:1em;"" /></span> <a data-url=""http://t.cn/8kf6gEW"" href=""http://weibo.com/p/100101B209475CDA65A1F4409C"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">北京·金隅万科广场</span></a> ",Mon Jun 14 08:03:19 +0800 2021,iPhone客户端
3154311725,1LDAN李赫宰的草莓牛奶,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>不上班那就会很快乐啊！！！！可以出去玩！！人生梦想就是想养老，提前退休！！无奈太穷了。不上班我可能就没钱，我就出去玩不了了。<br />不上班，有一大把时间追星，吃喝玩乐可是很快你就没钱了然后就就感受不到快乐了<br />上班，没有时间但是放假你就有钱追了。说到底还是我自己太 ...<a href=""/status/4647899135215402"">全文</a>",Mon Jun 14 08:02:50 +0800 2021,HUAWEI P30 Pro
5185342555,铁锤瓜,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>就是现在的我喜欢自己创业，不喜欢按部就班的到点上下班超级超级烦躁 ",Mon Jun 14 08:01:34 +0800 2021,Note 9 Pro 一亿像素
1928044191,77想要成为你的鹿啊,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>为什么要用 后果 这个词 不上班≠不工作≠没收入<br />去年辞职 到现在在老家已经快一年 收入和存款是上班的几倍 快乐且自由 <a data-url=""http://t.cn/R2WxmzC"" href=""http://weibo.com/p/1001018008645042200000000"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">梧州·藤县</span></a> ",Mon Jun 14 08:01:15 +0800 2021,iPhone XR
1771964942,翻叔,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>头发回来了，且越来越多！前段时间深有体会！<br />上班（令人厌烦的工作）的时候 头发缝像小溪<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span> ",Mon Jun 14 08:00:52 +0800 2021,iPhone客户端
5827647890,爱吃香菜的左姑凉,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>1、穷，2、人颓废，3、人越来越懒惰，4、家庭矛盾，5、心理疾病的产生 ",Mon Jun 14 08:00:26 +0800 2021,iPhone客户端
2550345364,怪咖-echo,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>只要活的开心，充实，怎样选择都没有对错 ",Mon Jun 14 08:00:16 +0800 2021,iPhone客户端
